,COD_DEPTO,DEPTO,mean_value,std_value,ssp,period,model,crop
0,17,Valle,26.952380952380953,14.15944193527299,ssp370,2031_2060,ensemble,coffeearabica
0,18,Yoro,32.33641975308642,14.080492837250292,ssp370,2031_2060,ensemble,coffeearabica
0,01,Atlántida,69.53846153846153,7.513990895096801,ssp370,2031_2060,ensemble,maize
0,06,Choluteca,73.34682080924856,14.5584710559908,ssp370,2031_2060,ensemble,maize
0,02,Colon,71.72020725388602,9.154089997788736,ssp370,2031_2060,ensemble,maize
0,03,Comayagua,71.81122448979592,13.091907320025411,ssp370,2031_2060,ensemble,maize
0,04,Copán,75.2937062937063,5.828351453797322,ssp370,2031_2060,ensemble,maize
0,05,Cortés,71.6,15.704776343520464,ssp370,2031_2060,ensemble,maize
0,07,El Paraíso,67.22188449848025,8.32997342366343,ssp370,2031_2060,ensemble,maize
0,08,Francisco Morazán,71.7984496124031,10.393582678931834,ssp370,2031_2060,ensemble,maize
0,09,Gracias a Dios,77.33333333333333,16.306554010694708,ssp370,2031_2060,ensemble,maize
0,10,Intibucá,60.40944881889764,24.726011784178166,ssp370,2031_2060,ensemble,maize
0,12,La Paz,69.0,16.377725271156287,ssp370,2031_2060,ensemble,maize
0,13,Lempira,74.36363636363636,12.017205296594373,ssp370,2031_2060,ensemble,maize
0,14,Ocotepeque,72.30909090909091,10.550093023756585,ssp370,2031_2060,ensemble,maize
0,15,Olancho,64.76912928759894,16.49364623909248,ssp370,2031_2060,ensemble,maize
0,16,Santa Bárbara,60.666666666666664,27.958222801569885,ssp370,2031_2060,ensemble,maize
0,17,Valle,75.93103448275862,11.105857524011306,ssp370,2031_2060,ensemble,maize
0,18,Yoro,66.03095975232198,14.07605287017468,ssp370,2031_2060,ensemble,maize
0,01,Atlántida,46.2,20.411583164290008,ssp370,2041_2070,ensemble,banana
0,06,Choluteca,42.225806451612904,20.973679887076322,ssp370,2041_2070,ensemble,banana
0,02,Colon,36.89903846153846,12.896943549601108,ssp370,2041_2070,ensemble,banana
0,03,Comayagua,44.255,15.634576265444483,ssp370,2041_2070,ensemble,banana
0,04,Copán,41.53793103448276,11.240334201471102,ssp370,2041_2070,ensemble,banana
0,05,Cortés,44.152,14.605235225767505,ssp370,2041_2070,ensemble,banana
0,07,El Paraíso,43.61515151515152,15.086028479360413,ssp370,2041_2070,ensemble,banana
0,08,Francisco Morazán,42.36950904392765,15.300112327256372,ssp370,2041_2070,ensemble,banana
0,09,Gracias a Dios,49.16611295681063,25.7987157701548,ssp370,2041_2070,ensemble,banana
0,10,Intibucá,38.90625,11.89829130327124,ssp370,2041_2070,ensemble,banana
0,12,La Paz,40.53409090909091,12.831910563864147,ssp370,2041_2070,ensemble,banana
0,13,Lempira,42.726256983240226,13.665514765681333,ssp370,2041_2070,ensemble,banana
0,14,Ocotepeque,37.2,13.484536598368045,ssp370,2041_2070,ensemble,banana
0,15,Olancho,38.53298153034301,10.981675517837813,ssp370,2041_2070,ensemble,banana
0,16,Santa Bárbara,40.0,5.137227959815596,ssp370,2041_2070,ensemble,banana
0,17,Valle,48.58730158730159,21.55438667144257,ssp370,2041_2070,ensemble,banana
0,18,Yoro,42.578947368421055,12.686105224419029,ssp370,2041_2070,ensemble,banana
0,01,Atlántida,72.21904761904761,11.422601615411399,ssp370,2041_2070,ensemble,beans
0,06,Choluteca,50.693548387096776,17.80140326987429,ssp370,2041_2070,ensemble,beans
0,02,Colon,67.17592592592592,24.539019836029137,ssp370,2041_2070,ensemble,beans
0,03,Comayagua,70.73333333333333,10.220174451151301,ssp370,2041_2070,ensemble,beans
0,04,Copán,75.45454545454545,8.727199883145879,ssp370,2041_2070,ensemble,beans
0,05,Cortés,68.87878787878788,20.83413221608783,ssp370,2041_2070,ensemble,beans
0,07,El Paraíso,69.95440729483283,12.020792031396036,ssp370,2041_2070,ensemble,beans
0,08,Francisco Morazán,61.3984375,9.883967323832762,ssp370,2041_2070,ensemble,beans
0,09,Gracias a Dios,63.37748344370861,24.350433239779488,ssp370,2041_2070,ensemble,beans
0,10,Intibucá,53.90625,10.936205280512066,ssp370,2041_2070,ensemble,beans
0,12,La Paz,57.74418604651163,4.600773561123774,ssp370,2041_2070,ensemble,beans
0,13,Lempira,60.65909090909091,7.891863421554051,ssp370,2041_2070,ensemble,beans
0,14,Ocotepeque,62.888888888888886,7.357703613841469,ssp370,2041_2070,ensemble,beans
0,15,Olancho,72.16358839050132,13.217368592349967,ssp370,2041_2070,ensemble,beans
0,16,Santa Bárbara,65.57777777777778,20.56565517651957,ssp370,2041_2070,ensemble,beans
0,17,Valle,49.17460317460318,16.723274991156227,ssp370,2041_2070,ensemble,beans
0,18,Yoro,73.78018575851394,11.357597692843793,ssp370,2041_2070,ensemble,beans
0,01,Atlántida,43.14414414414414,17.534443245885697,ssp370,2041_2070,ensemble,cassava
0,06,Choluteca,49.60115606936416,18.598818995507898,ssp370,2041_2070,ensemble,cassava
0,02,Colon,37.06190476190476,12.812232852145499,ssp370,2041_2070,ensemble,cassava
0,03,Comayagua,45.43877551020408,17.076099974448482,ssp370,2041_2070,ensemble,cassava
0,04,Copán,37.53741496598639,10.566454498294966,ssp370,2041_2070,ensemble,cassava
0,05,Cortés,36.77622377622377,17.896915224454823,ssp370,2041_2070,ensemble,cassava
0,07,El Paraíso,47.94528875379939,14.382425022807595,ssp370,2041_2070,ensemble,cassava
0,08,Francisco Morazán,40.71059431524548,16.557595551523264,ssp370,2041_2070,ensemble,cassava
0,09,Gracias a Dios,44.99006622516556,22.780333841482417,ssp370,2041_2070,ensemble,cassava
0,10,Intibucá,35.21259842519685,13.997541922150464,ssp370,2041_2070,ensemble,cassava
0,12,La Paz,38.13793103448276,14.834080374157608,ssp370,2041_2070,ensemble,cassava
0,13,Lempira,37.85227272727273,13.425332036462121,ssp370,2041_2070,ensemble,cassava
0,14,Ocotepeque,25.345454545454544,9.51595441507325,ssp370,2041_2070,ensemble,cassava
0,15,Olancho,40.68073878627968,11.600355898591378,ssp370,2041_2070,ensemble,cassava
0,16,Santa Bárbara,39.44444444444444,4.9958007057285645,ssp370,2041_2070,ensemble,cassava
0,17,Valle,58.275862068965516,17.765515902762854,ssp370,2041_2070,ensemble,cassava
0,18,Yoro,40.07716049382716,10.423008586132289,ssp370,2041_2070,ensemble,cassava
0,01,Atlántida,27.657894736842106,16.855333346882635,ssp370,2041_2070,ensemble,coffeearabica
0,06,Choluteca,23.419354838709676,12.304228297311825,ssp370,2041_2070,ensemble,coffeearabica
0,02,Colon,16.36888888888889,8.99342530771408,ssp370,2041_2070,ensemble,coffeearabica
0,03,Comayagua,38.04522613065327,17.694872346556366,ssp370,2041_2070,ensemble,coffeearabica
0,04,Copán,34.47586206896552,16.217097303355256,ssp370,2041_2070,ensemble,coffeearabica
0,05,Cortés,21.734265734265733,14.422666237001078,ssp370,2041_2070,ensemble,coffeearabica
0,07,El Paraíso,35.472727272727276,14.85365525317473,ssp370,2041_2070,ensemble,coffeearabica
0,08,Francisco Morazán,38.26614987080104,17.851930936122326,ssp370,2041_2070,ensemble,coffeearabica
0,09,Gracias a Dios,5.3841059602649,8.106788037204572,ssp370,2041_2070,ensemble,coffeearabica
0,10,Intibucá,36.640625,17.311364752941202,ssp370,2041_2070,ensemble,coffeearabica
0,12,La Paz,39.42045454545455,20.255594957100513,ssp370,2041_2070,ensemble,coffeearabica
0,13,Lempira,40.754189944134076,22.208406526205227,ssp370,2041_2070,ensemble,coffeearabica
0,14,Ocotepeque,40.7962962962963,19.95028973114558,ssp370,2041_2070,ensemble,coffeearabica
0,15,Olancho,28.994722955145118,12.870881972874187,ssp370,2041_2070,ensemble,coffeearabica
0,16,Santa Bárbara,26.68,6.9214513571135425,ssp370,2041_2070,ensemble,coffeearabica
0,17,Valle,22.41269841269841,12.33994021316962,ssp370,2041_2070,ensemble,coffeearabica
0,18,Yoro,31.358024691358025,14.05198342133467,ssp370,2041_2070,ensemble,coffeearabica
0,01,Atlántida,69.54807692307692,7.516494436202787,ssp370,2041_2070,ensemble,maize
0,06,Choluteca,70.94972067039106,19.473882737156515,ssp370,2041_2070,ensemble,maize
0,02,Colon,71.72020725388602,9.154089997788736,ssp370,2041_2070,ensemble,maize
0,03,Comayagua,71.27777777777777,15.00870491896475,ssp370,2041_2070,ensemble,maize
0,04,Copán,75.48251748251748,5.938911801210851,ssp370,2041_2070,ensemble,maize
0,05,Cortés,71.6,15.704776343520464,ssp370,2041_2070,ensemble,maize
0,07,El Paraíso,66.87234042553192,8.385948280603781,ssp370,2041_2070,ensemble,maize
0,08,Francisco Morazán,71.7984496124031,10.389106681903785,ssp370,2041_2070,ensemble,maize
0,09,Gracias a Dios,77.33333333333333,16.306554010694708,ssp370,2041_2070,ensemble,maize
0,10,Intibucá,61.01574803149607,24.792043507763587,ssp370,2041_2070,ensemble,maize
0,12,La Paz,70.46511627906976,14.818826550551039,ssp370,2041_2070,ensemble,maize
0,13,Lempira,75.0,11.858062082972765,ssp370,2041_2070,ensemble,maize
0,14,Ocotepeque,73.67272727272727,10.699285524921823,ssp370,2041_2070,ensemble,maize
0,15,Olancho,64.42348284960423,16.379449364509615,ssp370,2041_2070,ensemble,maize
0,16,Santa Bárbara,60.693333333333335,27.9717190509748,ssp370,2041_2070,ensemble,maize
0,17,Valle,74.47457627118644,14.660399712685468,ssp370,2041_2070,ensemble,maize
0,18,Yoro,66.15170278637771,14.069439309635458,ssp370,2041_2070,ensemble,maize
0,01,Atlántida,47.083333333333336,19.642699614567956,ssp370,2051_2080,ensemble,banana
0,06,Choluteca,40.645161290322584,20.684077903968216,ssp370,2051_2080,ensemble,banana
0,02,Colon,34.61187214611872,14.758637921526562,ssp370,2051_2080,ensemble,banana
0,03,Comayagua,44.12,15.249118007281602,ssp370,2051_2080,ensemble,banana
0,04,Copán,41.414965986394556,12.40794321919696,ssp370,2051_2080,ensemble,banana
0,05,Cortés,43.832,14.52651974837745,ssp370,2051_2080,ensemble,banana
0,07,El Paraíso,39.8,13.441545726409277,ssp370,2051_2080,ensemble,banana
0,08,Francisco Morazán,41.60723514211886,15.28728337292262,ssp370,2051_2080,ensemble,banana
0,09,Gracias a Dios,49.68770764119601,26.0792712149687,ssp370,2051_2080,ensemble,banana
0,10,Intibucá,40.859375,11.537123758085245,ssp370,2051_2080,ensemble,banana
0,12,La Paz,41.36363636363637,13.253800328226461,ssp370,2051_2080,ensemble,banana
0,13,Lempira,43.67039106145251,14.242424836038259,ssp370,2051_2080,ensemble,banana
0,14,Ocotepeque,40.163636363636364,13.955466359900482,ssp370,2051_2080,ensemble,banana
0,15,Olancho,36.44722955145119,10.561379161436886,ssp370,2051_2080,ensemble,banana
0,16,Santa Bárbara,39.61333333333334,5.050570924822922,ssp370,2051_2080,ensemble,banana
0,17,Valle,47.507936507936506,21.18165799517451,ssp370,2051_2080,ensemble,banana
0,18,Yoro,42.4984520123839,13.089918748255563,ssp370,2051_2080,ensemble,banana
0,01,Atlántida,70.69158878504673,14.916848164341054,ssp370,2051_2080,ensemble,beans
0,06,Choluteca,49.04838709677419,17.289527645825014,ssp370,2051_2080,ensemble,beans
0,02,Colon,64.90454545454546,25.51746242144293,ssp370,2051_2080,ensemble,beans
0,03,Comayagua,70.73333333333333,10.220174451151301,ssp370,2051_2080,ensemble,beans
0,04,Copán,75.45454545454545,8.727199883145879,ssp370,2051_2080,ensemble,beans
0,05,Cortés,65.4014598540146,23.804698013288526,ssp370,2051_2080,ensemble,beans
0,07,El Paraíso,68.71428571428571,11.664919332375572,ssp370,2051_2080,ensemble,beans
0,08,Francisco Morazán,60.645077720207254,10.75111461237705,ssp370,2051_2080,ensemble,beans
0,09,Gracias a Dios,62.026490066225165,23.815779459352655,ssp370,2051_2080,ensemble,beans
0,10,Intibucá,53.6640625,10.887404809967054,ssp370,2051_2080,ensemble,beans
0,12,La Paz,57.627906976744185,4.58015565803301,ssp370,2051_2080,ensemble,beans
0,13,Lempira,59.167597765363126,11.103115488856165,ssp370,2051_2080,ensemble,beans
0,14,Ocotepeque,62.888888888888886,7.357703613841469,ssp370,2051_2080,ensemble,beans
0,15,Olancho,70.54089709762533,12.968310889312646,ssp370,2051_2080,ensemble,beans
0,16,Santa Bárbara,65.57777777777778,20.56565517651957,ssp370,2051_2080,ensemble,beans
0,17,Valle,46.111111111111114,15.77129310066297,ssp370,2051_2080,ensemble,beans
0,18,Yoro,73.05555555555556,12.037877463538184,ssp370,2051_2080,ensemble,beans
0,01,Atlántida,43.47747747747748,17.70623489049099,ssp370,2051_2080,ensemble,cassava
0,06,Choluteca,49.225433526011564,18.720056335522035,ssp370,2051_2080,ensemble,cassava
0,02,Colon,39.26130653266332,9.737358009570164,ssp370,2051_2080,ensemble,cassava
0,03,Comayagua,46.61734693877551,16.221096904895205,ssp370,2051_2080,ensemble,cassava
0,04,Copán,41.30344827586207,10.296517079647007,ssp370,2051_2080,ensemble,cassava
0,05,Cortés,37.0979020979021,17.980686874919762,ssp370,2051_2080,ensemble,cassava
0,07,El Paraíso,47.01215805471124,13.863638053715958,ssp370,2051_2080,ensemble,cassava
0,08,Francisco Morazán,43.700258397932814,16.034300279804736,ssp370,2051_2080,ensemble,cassava
0,09,Gracias a Dios,46.003311258278146,23.383287509050835,ssp370,2051_2080,ensemble,cassava
0,10,Intibucá,38.24409448818898,13.22412287279771,ssp370,2051_2080,ensemble,cassava
0,12,La Paz,41.73255813953488,14.003674284127081,ssp370,2051_2080,ensemble,cassava
0,13,Lempira,41.55113636363637,13.099171506748934,ssp370,2051_2080,ensemble,cassava
0,14,Ocotepeque,30.181818181818183,11.762947851145151,ssp370,2051_2080,ensemble,cassava
0,15,Olancho,40.67018469656992,10.635328825527722,ssp370,2051_2080,ensemble,cassava
0,16,Santa Bárbara,40.01777777777778,4.6264595961773765,ssp370,2051_2080,ensemble,cassava
0,17,Valle,55.31666666666667,20.051177576946003,ssp370,2051_2080,ensemble,cassava
0,18,Yoro,42.18518518518518,10.916474254579253,ssp370,2051_2080,ensemble,cassava
0,01,Atlántida,25.605263157894736,15.709879795095887,ssp370,2051_2080,ensemble,coffeearabica
0,06,Choluteca,19.801075268817204,10.784706362109043,ssp370,2051_2080,ensemble,coffeearabica
0,02,Colon,14.462222222222222,8.308477301029859,ssp370,2051_2080,ensemble,coffeearabica
0,03,Comayagua,36.82914572864322,17.066554755720894,ssp370,2051_2080,ensemble,coffeearabica
0,04,Copán,33.56551724137931,16.04468492640581,ssp370,2051_2080,ensemble,coffeearabica
0,05,Cortés,19.573426573426573,13.447899729686917,ssp370,2051_2080,ensemble,coffeearabica
0,07,El Paraíso,33.663636363636364,14.46329352202092,ssp370,2051_2080,ensemble,coffeearabica
0,08,Francisco Morazán,36.03359173126615,17.48477102649104,ssp370,2051_2080,ensemble,coffeearabica
0,09,Gracias a Dios,8.927152317880795,9.469084823117559,ssp370,2051_2080,ensemble,coffeearabica
0,10,Intibucá,35.3984375,17.12697974129104,ssp370,2051_2080,ensemble,coffeearabica
0,12,La Paz,38.42045454545455,19.867585289811487,ssp370,2051_2080,ensemble,coffeearabica
0,13,Lempira,39.53072625698324,21.82261921787613,ssp370,2051_2080,ensemble,coffeearabica
0,14,Ocotepeque,40.68518518518518,19.80069590441305,ssp370,2051_2080,ensemble,coffeearabica
0,15,Olancho,27.53034300791557,12.57750652279276,ssp370,2051_2080,ensemble,coffeearabica
0,16,Santa Bárbara,25.462222222222223,6.631885566928873,ssp370,2051_2080,ensemble,coffeearabica
0,17,Valle,17.73015873015873,10.423121960496104,ssp370,2051_2080,ensemble,coffeearabica
0,18,Yoro,29.97222222222222,13.917387428662973,ssp370,2051_2080,ensemble,coffeearabica
0,01,Atlántida,70.0,3.2679675106226864,ssp370,2051_2080,ensemble,maize
0,06,Choluteca,68.99450549450549,21.069611796114824,ssp370,2051_2080,ensemble,maize
0,02,Colon,71.62176165803109,9.18248744366349,ssp370,2051_2080,ensemble,maize
0,03,Comayagua,71.17171717171718,14.98318276395873,ssp370,2051_2080,ensemble,maize
0,04,Copán,75.5104895104895,5.945988990493071,ssp370,2051_2080,ensemble,maize
0,05,Cortés,71.6,15.704776343520464,ssp370,2051_2080,ensemble,maize
0,07,El Paraíso,65.7060606060606,9.093202236034225,ssp370,2051_2080,ensemble,maize
0,08,Francisco Morazán,71.37209302325581,10.337760817509217,ssp370,2051_2080,ensemble,maize
0,09,Gracias a Dios,77.33333333333333,16.306554010694708,ssp370,2051_2080,ensemble,maize
0,10,Intibucá,61.52755905511811,24.814215754091585,ssp370,2051_2080,ensemble,maize
0,12,La Paz,70.72093023255815,14.777930719284404,ssp370,2051_2080,ensemble,maize
0,13,Lempira,75.38068181818181,11.845476293760122,ssp370,2051_2080,ensemble,maize
0,14,Ocotepeque,74.98181818181818,10.831756189499481,ssp370,2051_2080,ensemble,maize
0,15,Olancho,63.20976253298153,16.086903167036677,ssp370,2051_2080,ensemble,maize
0,16,Santa Bárbara,60.71111111111111,27.981122384145763,ssp370,2051_2080,ensemble,maize
0,17,Valle,68.5079365079365,22.593630944008623,ssp370,2051_2080,ensemble,maize
0,18,Yoro,65.82352941176471,14.002536388602973,ssp370,2051_2080,ensemble,maize
0,01,Atlántida,45.13392857142857,21.08083741208821,ssp585,2021_2050,ensemble,banana
0,06,Choluteca,42.69892473118279,21.084206465614425,ssp585,2021_2050,ensemble,banana
0,02,Colon,37.38647342995169,12.726609144502195,ssp585,2021_2050,ensemble,banana
0,03,Comayagua,43.48,16.148981392025938,ssp585,2021_2050,ensemble,banana
0,04,Copán,38.7687074829932,11.582926696064625,ssp585,2021_2050,ensemble,banana
0,05,Cortés,43.77777777777778,15.072253962369823,ssp585,2021_2050,ensemble,banana
0,07,El Paraíso,44.76060606060606,15.630592369277267,ssp585,2021_2050,ensemble,banana
0,08,Francisco Morazán,40.96124031007752,15.457403217355262,ssp585,2021_2050,ensemble,banana
0,09,Gracias a Dios,49.06644518272425,25.727337935814628,ssp585,2021_2050,ensemble,banana
0,10,Intibucá,35.3359375,12.989946439308122,ssp585,2021_2050,ensemble,banana
0,12,La Paz,37.79545454545455,12.586210971200597,ssp585,2021_2050,ensemble,banana
0,13,Lempira,39.737430167597765,13.181301132331846,ssp585,2021_2050,ensemble,banana
0,14,Ocotepeque,32.21818181818182,12.906222472605867,ssp585,2021_2050,ensemble,banana
0,15,Olancho,38.67282321899736,11.322384264505795,ssp585,2021_2050,ensemble,banana
0,16,Santa Bárbara,39.58222222222222,5.368520958695292,ssp585,2021_2050,ensemble,banana
0,17,Valle,49.23809523809524,21.684398814065325,ssp585,2021_2050,ensemble,banana
0,18,Yoro,41.55108359133127,12.047880113717042,ssp585,2021_2050,ensemble,banana
0,01,Atlántida,72.91346153846153,9.00545836287325,ssp585,2021_2050,ensemble,beans
0,06,Choluteca,52.564516129032256,18.48389677042242,ssp585,2021_2050,ensemble,beans
0,02,Colon,68.38139534883722,24.48414062692518,ssp585,2021_2050,ensemble,beans
0,03,Comayagua,70.73333333333333,10.220174451151301,ssp585,2021_2050,ensemble,beans
0,04,Copán,75.45454545454545,8.727199883145879,ssp585,2021_2050,ensemble,beans
0,05,Cortés,73.152,13.43610419727385,ssp585,2021_2050,ensemble,beans
0,07,El Paraíso,70.43768996960486,12.187613005555356,ssp585,2021_2050,ensemble,beans
0,08,Francisco Morazán,61.421875,9.926245756463434,ssp585,2021_2050,ensemble,beans
0,09,Gracias a Dios,65.16225165562913,25.0280008534067,ssp585,2021_2050,ensemble,beans
0,10,Intibucá,54.1640625,10.981360161477891,ssp585,2021_2050,ensemble,beans
0,12,La Paz,57.74418604651163,4.600773561123774,ssp585,2021_2050,ensemble,beans
0,13,Lempira,60.67045454545455,7.8887457104597765,ssp585,2021_2050,ensemble,beans
0,14,Ocotepeque,62.888888888888886,7.357703613841469,ssp585,2021_2050,ensemble,beans
0,15,Olancho,73.49208443271768,13.385567608189007,ssp585,2021_2050,ensemble,beans
0,16,Santa Bárbara,65.57777777777778,20.56565517651957,ssp585,2021_2050,ensemble,beans
0,17,Valle,51.95238095238095,17.82937523625527,ssp585,2021_2050,ensemble,beans
0,18,Yoro,73.75541795665634,11.401167451298871,ssp585,2021_2050,ensemble,beans
0,01,Atlántida,42.77477477477478,17.251026701230593,ssp585,2021_2050,ensemble,cassava
0,06,Choluteca,48.8150289017341,19.29989681077801,ssp585,2021_2050,ensemble,cassava
0,02,Colon,36.720379146919434,12.951697059778905,ssp585,2021_2050,ensemble,cassava
0,03,Comayagua,42.94897959183673,18.248775440593707,ssp585,2021_2050,ensemble,cassava
0,04,Copán,32.265306122448976,9.26798786446923,ssp585,2021_2050,ensemble,cassava
0,05,Cortés,36.33566433566433,17.67932855413609,ssp585,2021_2050,ensemble,cassava
0,07,El Paraíso,45.84498480243161,14.593279694222666,ssp585,2021_2050,ensemble,cassava
0,08,Francisco Morazán,35.85271317829457,16.58496288601977,ssp585,2021_2050,ensemble,cassava
0,09,Gracias a Dios,43.920529801324506,22.21553754309317,ssp585,2021_2050,ensemble,cassava
0,10,Intibucá,32.00787401574803,14.75708614676973,ssp585,2021_2050,ensemble,cassava
0,12,La Paz,33.804597701149426,15.725255388134835,ssp585,2021_2050,ensemble,cassava
0,13,Lempira,33.65909090909091,13.29121921662805,ssp585,2021_2050,ensemble,cassava
0,14,Ocotepeque,21.12727272727273,7.417557906026498,ssp585,2021_2050,ensemble,cassava
0,15,Olancho,38.937994722955146,12.539125351492707,ssp585,2021_2050,ensemble,cassava
0,16,Santa Bárbara,37.72,5.2828275257353114,ssp585,2021_2050,ensemble,cassava
0,17,Valle,58.827586206896555,17.713367182222118,ssp585,2021_2050,ensemble,cassava
0,18,Yoro,36.68518518518518,11.078269365121985,ssp585,2021_2050,ensemble,cassava
0,01,Atlántida,29.587719298245613,18.331648121993148,ssp585,2021_2050,ensemble,coffeearabica
0,06,Choluteca,27.5,14.445392166317593,ssp585,2021_2050,ensemble,coffeearabica
0,02,Colon,18.42222222222222,9.839351579559136,ssp585,2021_2050,ensemble,coffeearabica
0,03,Comayagua,39.39698492462311,18.476338010715352,ssp585,2021_2050,ensemble,coffeearabica
0,04,Copán,35.48251748251748,15.698582692631417,ssp585,2021_2050,ensemble,coffeearabica
0,05,Cortés,24.006993006993007,15.660067475448995,ssp585,2021_2050,ensemble,coffeearabica
0,07,El Paraíso,36.38297872340426,14.791740145687431,ssp585,2021_2050,ensemble,coffeearabica
0,08,Francisco Morazán,39.59844559585492,18.00408409822483,ssp585,2021_2050,ensemble,coffeearabica
0,09,Gracias a Dios,3.142384105960265,6.36236801563458,ssp585,2021_2050,ensemble,coffeearabica
0,10,Intibucá,37.5546875,17.448499484979898,ssp585,2021_2050,ensemble,coffeearabica
0,12,La Paz,40.38636363636363,20.644959663417417,ssp585,2021_2050,ensemble,coffeearabica
0,13,Lempira,41.91620111731844,22.2680148672294,ssp585,2021_2050,ensemble,coffeearabica
0,14,Ocotepeque,40.236363636363635,20.53552455125121,ssp585,2021_2050,ensemble,coffeearabica
0,15,Olancho,30.423482849604223,13.217336001752209,ssp585,2021_2050,ensemble,coffeearabica
0,16,Santa Bárbara,28.084444444444443,7.120984811903339,ssp585,2021_2050,ensemble,coffeearabica
0,17,Valle,28.555555555555557,15.088919279021223,ssp585,2021_2050,ensemble,coffeearabica
0,18,Yoro,32.623456790123456,14.024456342579667,ssp585,2021_2050,ensemble,coffeearabica
0,01,Atlántida,69.52884615384616,7.5101940090289565,ssp585,2021_2050,ensemble,maize
0,06,Choluteca,73.17919075144509,14.545015849091367,ssp585,2021_2050,ensemble,maize
0,02,Colon,71.72020725388602,9.154089997788736,ssp585,2021_2050,ensemble,maize
0,03,Comayagua,71.63775510204081,13.053125478457314,ssp585,2021_2050,ensemble,maize
0,04,Copán,74.54166666666667,8.441691345801372,ssp585,2021_2050,ensemble,maize
0,05,Cortés,71.6,15.704776343520464,ssp585,2021_2050,ensemble,maize
0,07,El Paraíso,67.33130699088146,8.32779933456735,ssp585,2021_2050,ensemble,maize
0,08,Francisco Morazán,71.65116279069767,10.394530833940362,ssp585,2021_2050,ensemble,maize
0,09,Gracias a Dios,77.33333333333333,16.306554010694708,ssp585,2021_2050,ensemble,maize
0,10,Intibucá,59.976377952755904,24.8175910963505,ssp585,2021_2050,ensemble,maize
0,12,La Paz,68.66666666666667,16.384508148848823,ssp585,2021_2050,ensemble,maize
0,13,Lempira,73.86363636363636,12.014841029271992,ssp585,2021_2050,ensemble,maize
0,14,Ocotepeque,71.94545454545455,10.417499581025243,ssp585,2021_2050,ensemble,maize
0,15,Olancho,64.7981530343008,16.48378580538766,ssp585,2021_2050,ensemble,maize
0,16,Santa Bárbara,60.635555555555555,27.942966958952944,ssp585,2021_2050,ensemble,maize
0,17,Valle,74.50847457627118,14.71926315555823,ssp585,2021_2050,ensemble,maize
0,18,Yoro,65.79256965944272,14.046043499110121,ssp585,2021_2050,ensemble,maize
0,01,Atlántida,45.36607142857143,21.119978496892077,ssp585,2031_2060,ensemble,banana
0,06,Choluteca,41.67204301075269,20.873015277957546,ssp585,2031_2060,ensemble,banana
0,02,Colon,37.38164251207729,12.711752377618263,ssp585,2031_2060,ensemble,banana
0,03,Comayagua,44.11,15.766036280562087,ssp585,2031_2060,ensemble,banana
0,04,Copán,40.57142857142857,12.051476890327393,ssp585,2031_2060,ensemble,banana
0,05,Cortés,44.168,14.619841859609837,ssp585,2031_2060,ensemble,banana
0,07,El Paraíso,43.93030303030303,15.277969578894545,ssp585,2031_2060,ensemble,banana
0,08,Francisco Morazán,42.10077519379845,15.399341387259017,ssp585,2031_2060,ensemble,banana
0,09,Gracias a Dios,49.14950166112957,25.7896082773759,ssp585,2031_2060,ensemble,banana
0,10,Intibucá,37.7265625,12.001116382803467,ssp585,2031_2060,ensemble,banana
0,12,La Paz,39.78409090909091,12.566594302171607,ssp585,2031_2060,ensemble,banana
0,13,Lempira,41.74860335195531,13.540274530533841,ssp585,2031_2060,ensemble,banana
0,14,Ocotepeque,35.78181818181818,13.663076865094757,ssp585,2031_2060,ensemble,banana
0,15,Olancho,38.77704485488127,11.10737475071717,ssp585,2031_2060,ensemble,banana
0,16,Santa Bárbara,40.013333333333335,5.226836731927086,ssp585,2031_2060,ensemble,banana
0,17,Valle,48.333333333333336,21.42539659020619,ssp585,2031_2060,ensemble,banana
0,18,Yoro,42.26315789473684,12.318355954967107,ssp585,2031_2060,ensemble,banana
0,01,Atlántida,72.91346153846153,9.00545836287325,ssp585,2031_2060,ensemble,beans
0,06,Choluteca,51.03225806451613,17.92964243081394,ssp585,2031_2060,ensemble,beans
0,02,Colon,68.02325581395348,24.353681133424423,ssp585,2031_2060,ensemble,beans
0,03,Comayagua,70.72820512820513,10.226309676464332,ssp585,2031_2060,ensemble,beans
0,04,Copán,75.45454545454545,8.727199883145879,ssp585,2031_2060,ensemble,beans
0,05,Cortés,73.152,13.43610419727385,ssp585,2031_2060,ensemble,beans
0,07,El Paraíso,70.1823708206687,12.230692588227374,ssp585,2031_2060,ensemble,beans
0,08,Francisco Morazán,60.689119170984455,10.91235624937435,ssp585,2031_2060,ensemble,beans
0,09,Gracias a Dios,64.0364238410596,24.6145517275353,ssp585,2031_2060,ensemble,beans
0,10,Intibucá,54.03125,10.952980116730789,ssp585,2031_2060,ensemble,beans
0,12,La Paz,57.74418604651163,4.600773561123774,ssp585,2031_2060,ensemble,beans
0,13,Lempira,60.66477272727273,7.890306765737186,ssp585,2031_2060,ensemble,beans
0,14,Ocotepeque,62.888888888888886,7.357703613841469,ssp585,2031_2060,ensemble,beans
0,15,Olancho,72.63456464379948,13.272353792988014,ssp585,2031_2060,ensemble,beans
0,16,Santa Bárbara,65.57777777777778,20.56565517651957,ssp585,2031_2060,ensemble,beans
